Date,Time,Pair,Price
10/06/2022,10:42:32,WBTC/USD,20044.17726828
10/06/2022,10:42:33,WBTC/USD,20044.17726828
10/06/2022,10:42:34,WBTC/USD,20044.17726828
10/06/2022,10:42:35,WBTC/USD,20044.17726828
10/06/2022,10:42:36,WBTC/USD,20044.17726828
10/06/2022,10:42:37,WBTC/USD,20044.17726828
10/06/2022,10:42:38,WBTC/USD,20044.17726828
10/06/2022,10:42:39,WBTC/USD,20044.17726828
10/06/2022,10:42:43,WBTC/USD,20044.17726828
10/06/2022,10:42:45,WBTC/USD,20044.17726828
10/06/2022,10:42:46,WBTC/USD,20044.17726828
10/06/2022,10:42:47,WBTC/USD,20044.0
10/06/2022,10:42:48,WBTC/USD,20044.0
10/06/2022,10:42:49,WBTC/USD,20044.0
10/06/2022,10:42:50,WBTC/USD,20042.0
10/06/2022,10:42:51,WBTC/USD,20044.0
10/06/2022,10:42:52,WBTC/USD,20044.0
10/06/2022,10:42:53,WBTC/USD,20044.0
10/06/2022,10:42:54,WBTC/USD,20044.0
10/06/2022,10:42:55,WBTC/USD,20044.17726828
10/06/2022,10:42:57,WBTC/USD,20044.17726828
10/06/2022,10:42:58,WBTC/USD,20044.0
10/06/2022,10:42:59,WBTC/USD,20044.0
10/06/2022,10:43:00,WBTC/USD,20044.0
10/06/2022,10:43:01,WBTC/USD,20044.0
10/06/2022,10:43:02,WBTC/USD,20044.0
10/06/2022,10:43:03,WBTC/USD,20044.0
10/06/2022,10:43:04,WBTC/USD,20042.08
10/06/2022,10:43:05,WBTC/USD,20042.0
10/06/2022,10:43:06,WBTC/USD,20042.0
10/06/2022,10:43:08,WBTC/USD,20042.0
10/06/2022,10:43:08,WBTC/USD,20042.0
10/06/2022,10:43:10,WBTC/USD,20042.0
10/06/2022,10:43:10,WBTC/USD,20042.0
10/06/2022,10:43:12,WBTC/USD,20042.0
10/06/2022,10:43:13,WBTC/USD,20042.0
10/06/2022,10:43:14,WBTC/USD,20042.0
10/06/2022,10:43:15,WBTC/USD,20042.0
10/06/2022,10:43:16,WBTC/USD,20042.0
10/06/2022,10:43:17,WBTC/USD,20044.0
10/06/2022,10:43:18,WBTC/USD,20044.0
10/06/2022,10:43:19,WBTC/USD,20044.0
10/06/2022,10:43:20,WBTC/USD,20044.0
10/06/2022,10:43:21,WBTC/USD,20044.0
10/06/2022,10:43:22,WBTC/USD,20044.0
10/06/2022,10:43:23,WBTC/USD,20044.0
10/06/2022,10:43:24,WBTC/USD,20044.0
10/06/2022,10:43:26,WBTC/USD,20044.0
10/06/2022,10:43:27,WBTC/USD,20040.0
10/06/2022,10:43:28,WBTC/USD,20044.0
10/06/2022,10:43:29,WBTC/USD,20044.0
10/06/2022,10:43:30,WBTC/USD,20044.0
10/06/2022,10:43:31,WBTC/USD,20044.0
10/06/2022,10:43:33,WBTC/USD,20044.0
10/06/2022,10:43:34,WBTC/USD,20044.0
10/06/2022,10:43:35,WBTC/USD,20044.0
10/06/2022,10:43:36,WBTC/USD,20044.0
10/06/2022,10:43:37,WBTC/USD,20044.0
10/06/2022,10:43:38,WBTC/USD,20044.0
10/06/2022,10:43:39,WBTC/USD,20040.0
10/06/2022,10:43:40,WBTC/USD,20041.94044457
10/06/2022,10:43:41,WBTC/USD,20044.0
10/06/2022,10:43:42,WBTC/USD,20041.94044457
10/06/2022,10:43:43,WBTC/USD,20040.0
10/06/2022,10:43:45,WBTC/USD,20040.0
10/06/2022,10:43:46,WBTC/USD,20040.0
10/06/2022,10:43:47,WBTC/USD,20040.0
10/06/2022,10:43:48,WBTC/USD,20040.0
10/06/2022,10:43:49,WBTC/USD,20040.0
10/06/2022,10:43:50,WBTC/USD,20040.0
10/06/2022,10:43:51,WBTC/USD,20040.0
10/06/2022,10:43:52,WBTC/USD,20040.0
10/06/2022,10:43:53,WBTC/USD,20040.0
10/06/2022,10:43:54,WBTC/USD,20040.0
10/06/2022,10:43:56,WBTC/USD,20040.0
10/06/2022,10:43:57,WBTC/USD,20040.0
10/06/2022,10:43:57,WBTC/USD,20040.0
10/06/2022,10:43:59,WBTC/USD,20040.0
10/06/2022,10:44:00,WBTC/USD,20040.0
10/06/2022,10:44:01,WBTC/USD,20040.0
10/06/2022,10:44:02,WBTC/USD,20040.0
10/06/2022,10:44:03,WBTC/USD,20040.0
10/06/2022,10:44:04,WBTC/USD,20040.0
10/06/2022,10:44:05,WBTC/USD,20040.0
10/06/2022,10:44:06,WBTC/USD,20040.0
10/06/2022,10:44:07,WBTC/USD,20040.0
10/06/2022,10:44:08,WBTC/USD,20040.0
10/06/2022,10:44:10,WBTC/USD,20040.0
10/06/2022,10:44:11,WBTC/USD,20040.0
10/06/2022,10:44:12,WBTC/USD,20040.0
10/06/2022,10:44:13,WBTC/USD,20040.0
10/06/2022,10:44:14,WBTC/USD,20040.0
10/06/2022,10:44:15,WBTC/USD,20040.0
10/06/2022,10:44:16,WBTC/USD,20040.0
10/06/2022,10:44:17,WBTC/USD,20040.0
10/06/2022,10:44:18,WBTC/USD,20040.0
10/06/2022,10:44:19,WBTC/USD,20040.0
10/06/2022,10:44:20,WBTC/USD,20040.0
10/06/2022,10:44:21,WBTC/USD,20040.0
10/06/2022,10:44:23,WBTC/USD,20040.0
10/06/2022,10:44:24,WBTC/USD,20040.0
10/06/2022,10:44:25,WBTC/USD,20040.0
10/06/2022,10:44:26,WBTC/USD,20040.0
10/06/2022,10:44:27,WBTC/USD,20040.0
10/06/2022,10:44:27,WBTC/USD,20040.49476166
10/06/2022,10:44:29,WBTC/USD,20038.0
10/06/2022,10:44:30,WBTC/USD,20040.49476166
10/06/2022,10:44:31,WBTC/USD,20040.49476166
10/06/2022,10:44:32,WBTC/USD,20038.0
10/06/2022,10:44:33,WBTC/USD,20040.49476166
10/06/2022,10:44:35,WBTC/USD,20040.49476166
10/06/2022,10:44:36,WBTC/USD,20040.49476166
10/06/2022,10:44:37,WBTC/USD,20040.0
10/06/2022,10:44:38,WBTC/USD,20040.0
10/06/2022,10:44:39,WBTC/USD,20035.0
10/06/2022,10:44:40,WBTC/USD,20040.0
10/06/2022,10:44:41,WBTC/USD,20040.0
10/06/2022,10:44:42,WBTC/USD,20040.0
10/06/2022,10:44:44,WBTC/USD,20038.0
10/06/2022,10:44:45,WBTC/USD,20038.73
10/06/2022,10:44:46,WBTC/USD,20038.78
10/06/2022,10:44:47,WBTC/USD,20038.69
10/06/2022,10:44:48,WBTC/USD,20038.0
10/06/2022,10:44:49,WBTC/USD,20038.0
10/06/2022,10:44:51,WBTC/USD,20038.0
10/06/2022,10:44:52,WBTC/USD,20038.0
10/06/2022,10:44:53,WBTC/USD,20038.0
10/06/2022,10:44:54,WBTC/USD,20036.21
10/06/2022,10:44:55,WBTC/USD,20036.92
10/06/2022,10:44:56,WBTC/USD,20036.77
10/06/2022,10:44:57,WBTC/USD,20041.0
10/06/2022,10:44:58,WBTC/USD,20041.0
10/06/2022,10:44:59,WBTC/USD,20041.0
10/06/2022,10:45:00,WBTC/USD,20042.0
10/06/2022,10:45:02,WBTC/USD,20042.0
10/06/2022,10:45:03,WBTC/USD,20042.0
10/06/2022,10:45:04,WBTC/USD,20042.0
10/06/2022,10:45:05,WBTC/USD,20042.0
10/06/2022,10:45:06,WBTC/USD,20042.0
10/06/2022,10:45:07,WBTC/USD,20042.0
10/06/2022,10:45:08,WBTC/USD,20042.0
10/06/2022,10:45:09,WBTC/USD,20042.0
10/06/2022,10:45:10,WBTC/USD,20042.0
10/06/2022,10:45:11,WBTC/USD,20042.0
10/06/2022,10:45:12,WBTC/USD,20042.0
10/06/2022,10:45:13,WBTC/USD,20042.0
10/06/2022,10:45:14,WBTC/USD,20042.0
10/06/2022,10:45:15,WBTC/USD,20042.0
10/06/2022,10:45:16,WBTC/USD,20042.0
10/06/2022,10:45:17,WBTC/USD,20042.0
10/06/2022,10:45:18,WBTC/USD,20042.0
10/06/2022,10:45:19,WBTC/USD,20042.0
10/06/2022,10:45:20,WBTC/USD,20042.0
10/06/2022,10:45:21,WBTC/USD,20034.14586075
10/06/2022,10:45:22,WBTC/USD,20034.14586075
10/06/2022,10:45:23,WBTC/USD,20034.14586075
10/06/2022,10:45:24,WBTC/USD,20034.14586075
10/06/2022,10:45:25,WBTC/USD,20034.14586075
10/06/2022,10:45:26,WBTC/USD,20034.14586075
10/06/2022,10:45:27,WBTC/USD,20034.14586075
10/06/2022,10:45:28,WBTC/USD,20034.14586075
10/06/2022,10:45:29,WBTC/USD,20034.14586075
10/06/2022,10:45:30,WBTC/USD,20034.14586075
10/06/2022,10:45:32,WBTC/USD,20034.14586075
10/06/2022,10:45:33,WBTC/USD,20034.14586075
10/06/2022,10:45:34,WBTC/USD,20034.14586075
10/06/2022,10:45:35,WBTC/USD,20034.14586075
10/06/2022,10:45:36,WBTC/USD,20034.14586075
10/06/2022,10:45:37,WBTC/USD,20034.14586075
10/06/2022,10:45:38,WBTC/USD,20034.14586075
10/06/2022,10:45:39,WBTC/USD,20034.14586075
10/06/2022,10:45:40,WBTC/USD,20024.0
10/06/2022,10:45:41,WBTC/USD,20028.0
10/06/2022,10:45:43,WBTC/USD,20030.0
10/06/2022,10:45:44,WBTC/USD,20034.14586075
10/06/2022,10:45:45,WBTC/USD,20034.14586075
10/06/2022,10:45:46,WBTC/USD,20034.14586075
10/06/2022,10:45:48,WBTC/USD,20034.14586075
10/06/2022,10:45:49,WBTC/USD,20034.14586075
10/06/2022,10:45:50,WBTC/USD,20034.14586075
10/06/2022,10:45:51,WBTC/USD,20034.14586075
10/06/2022,10:45:52,WBTC/USD,20034.14586075
10/06/2022,10:45:53,WBTC/USD,20034.14586075
10/06/2022,10:45:54,WBTC/USD,20029.0
10/06/2022,10:45:55,WBTC/USD,20028.0
10/06/2022,10:45:56,WBTC/USD,20028.0
10/06/2022,10:45:57,WBTC/USD,20028.0
10/06/2022,10:45:58,WBTC/USD,20028.0
10/06/2022,10:46:00,WBTC/USD,20028.0
10/06/2022,10:46:01,WBTC/USD,20029.0
10/06/2022,10:46:02,WBTC/USD,20029.0
10/06/2022,10:46:03,WBTC/USD,20029.0
10/06/2022,10:46:04,WBTC/USD,20029.0
10/06/2022,10:46:05,WBTC/USD,20028.62738239
10/06/2022,10:46:06,WBTC/USD,20028.62738239
10/06/2022,10:46:07,WBTC/USD,20028.62738239
10/06/2022,10:46:08,WBTC/USD,20028.62738239
10/06/2022,10:46:09,WBTC/USD,20028.62738239
10/06/2022,10:46:10,WBTC/USD,20029.0
10/06/2022,10:46:11,WBTC/USD,20029.0
10/06/2022,10:46:12,WBTC/USD,20029.0
10/06/2022,10:46:14,WBTC/USD,20029.0
10/06/2022,10:46:15,WBTC/USD,20029.0
10/06/2022,10:46:16,WBTC/USD,20029.0
10/06/2022,10:46:16,WBTC/USD,20029.0
10/06/2022,10:46:17,WBTC/USD,20029.0
10/06/2022,10:46:19,WBTC/USD,20030.0
10/06/2022,10:46:20,WBTC/USD,20030.01
10/06/2022,10:46:21,WBTC/USD,20029.44
10/06/2022,10:46:22,WBTC/USD,20030.0
10/06/2022,10:46:23,WBTC/USD,20028.62738239
10/06/2022,10:46:25,WBTC/USD,20028.62738239
10/06/2022,10:46:26,WBTC/USD,20028.62738239
10/06/2022,10:46:27,WBTC/USD,20028.0
10/06/2022,10:46:28,WBTC/USD,20028.0
10/06/2022,10:46:29,WBTC/USD,20028.0
10/06/2022,10:46:30,WBTC/USD,20028.0
10/06/2022,10:46:31,WBTC/USD,20028.0
10/06/2022,10:46:32,WBTC/USD,20028.0
10/06/2022,10:46:34,WBTC/USD,20028.0
10/06/2022,10:46:35,WBTC/USD,20028.0
10/06/2022,10:46:36,WBTC/USD,20029.65
10/06/2022,10:46:37,WBTC/USD,20029.81
10/06/2022,10:46:38,WBTC/USD,20028.72872922
10/06/2022,10:46:40,WBTC/USD,20028.72872922
10/06/2022,10:46:41,WBTC/USD,20028.72872922
10/06/2022,10:46:42,WBTC/USD,20028.72872922
10/06/2022,10:46:43,WBTC/USD,20028.72872922
10/06/2022,10:46:44,WBTC/USD,20028.73
10/06/2022,10:46:45,WBTC/USD,20028.72872922
10/06/2022,10:46:46,WBTC/USD,20028.88
10/06/2022,10:46:47,WBTC/USD,20028.72872922
10/06/2022,10:46:48,WBTC/USD,20028.72872922
10/06/2022,10:46:49,WBTC/USD,20028.72872922
10/06/2022,10:46:51,WBTC/USD,20028.88
10/06/2022,10:46:52,WBTC/USD,20028.72872922
10/06/2022,10:46:53,WBTC/USD,20028.72872922
10/06/2022,10:46:54,WBTC/USD,20031.99
10/06/2022,10:46:56,WBTC/USD,20033.0
10/06/2022,10:46:57,WBTC/USD,20033.0
10/06/2022,10:46:58,WBTC/USD,20032.34
10/06/2022,10:46:59,WBTC/USD,20031.22
10/06/2022,10:47:00,WBTC/USD,20033.0
10/06/2022,10:47:01,WBTC/USD,20032.01
10/06/2022,10:47:03,WBTC/USD,20031.96
10/06/2022,10:47:03,WBTC/USD,20031.84
10/06/2022,10:47:04,WBTC/USD,20031.3
10/06/2022,10:47:05,WBTC/USD,20031.29
10/06/2022,10:47:06,WBTC/USD,20031.29
10/06/2022,10:47:07,WBTC/USD,20031.75
10/06/2022,10:47:08,WBTC/USD,20031.93
10/06/2022,10:47:10,WBTC/USD,20031.6
10/06/2022,10:47:11,WBTC/USD,20034.0
10/06/2022,10:47:12,WBTC/USD,20034.0
10/06/2022,10:47:14,WBTC/USD,20034.0
10/06/2022,10:47:14,WBTC/USD,20034.06
10/06/2022,10:47:15,WBTC/USD,20034.0
10/06/2022,10:47:16,WBTC/USD,20034.0
10/06/2022,10:47:17,WBTC/USD,20034.0
10/06/2022,10:47:18,WBTC/USD,20034.0
10/06/2022,10:47:19,WBTC/USD,20034.0
10/06/2022,10:47:21,WBTC/USD,20034.0
10/06/2022,10:47:21,WBTC/USD,20033.0
10/06/2022,10:47:22,WBTC/USD,20033.0
10/06/2022,10:47:23,WBTC/USD,20033.0
10/06/2022,10:47:24,WBTC/USD,20033.0
10/06/2022,10:47:25,WBTC/USD,20033.0
10/06/2022,10:47:27,WBTC/USD,20033.0
10/06/2022,10:47:28,WBTC/USD,20033.0
10/06/2022,10:47:29,WBTC/USD,20033.0
10/06/2022,10:47:30,WBTC/USD,20033.0
10/06/2022,10:47:31,WBTC/USD,20033.0
10/06/2022,10:47:32,WBTC/USD,20033.0
10/06/2022,10:47:33,WBTC/USD,20033.0
10/06/2022,10:47:34,WBTC/USD,20033.0
10/06/2022,10:47:35,WBTC/USD,20033.0
10/06/2022,10:47:37,WBTC/USD,20033.0
10/06/2022,10:47:38,WBTC/USD,20033.0
10/06/2022,10:47:39,WBTC/USD,20033.0
10/06/2022,10:47:40,WBTC/USD,20033.0
10/06/2022,10:47:41,WBTC/USD,20033.0
10/06/2022,10:47:42,WBTC/USD,20033.0
10/06/2022,10:47:43,WBTC/USD,20033.0
10/06/2022,10:47:45,WBTC/USD,20033.0
10/06/2022,10:47:46,WBTC/USD,20033.0
10/06/2022,10:47:47,WBTC/USD,20033.0
10/06/2022,10:47:48,WBTC/USD,20033.0
10/06/2022,10:47:49,WBTC/USD,20033.0
10/06/2022,10:47:50,WBTC/USD,20033.0
10/06/2022,10:47:51,WBTC/USD,20033.0
10/06/2022,10:47:53,WBTC/USD,20033.0
10/06/2022,10:47:54,WBTC/USD,20033.05
10/06/2022,10:47:55,WBTC/USD,20032.58
10/06/2022,10:47:56,WBTC/USD,20031.67023733
10/06/2022,10:47:57,WBTC/USD,20033.06
10/06/2022,10:47:59,WBTC/USD,20033.2
10/06/2022,10:48:00,WBTC/USD,20032.89
10/06/2022,10:48:01,WBTC/USD,20031.89
10/06/2022,10:48:02,WBTC/USD,20032.25
10/06/2022,10:48:03,WBTC/USD,20035.19
10/06/2022,10:48:04,WBTC/USD,20035.86
10/06/2022,10:48:05,WBTC/USD,20036.0
10/06/2022,10:48:06,WBTC/USD,20036.0
10/06/2022,10:48:07,WBTC/USD,20036.0
10/06/2022,10:48:08,WBTC/USD,20035.28
10/06/2022,10:48:09,WBTC/USD,20035.03
10/06/2022,10:48:10,WBTC/USD,20035.03
10/06/2022,10:48:11,WBTC/USD,20034.96
10/06/2022,10:48:12,WBTC/USD,20036.0
10/06/2022,10:48:14,WBTC/USD,20033.51
10/06/2022,10:48:15,WBTC/USD,20034.34
10/06/2022,10:48:16,WBTC/USD,20034.43
10/06/2022,10:48:17,WBTC/USD,20034.0
10/06/2022,10:48:18,WBTC/USD,20035.5
10/06/2022,10:48:19,WBTC/USD,20036.0
10/06/2022,10:48:20,WBTC/USD,20034.98
10/06/2022,10:48:21,WBTC/USD,20036.0
10/06/2022,10:48:22,WBTC/USD,20033.7
10/06/2022,10:48:23,WBTC/USD,20033.71
10/06/2022,10:48:24,WBTC/USD,20033.3
10/06/2022,10:48:26,WBTC/USD,20032.72
10/06/2022,10:48:27,WBTC/USD,20032.74
10/06/2022,10:48:28,WBTC/USD,20032.96
10/06/2022,10:48:29,WBTC/USD,20032.93
10/06/2022,10:48:30,WBTC/USD,20031.75
10/06/2022,10:48:31,WBTC/USD,20031.0
10/06/2022,10:48:32,WBTC/USD,20031.0
10/06/2022,10:48:33,WBTC/USD,20031.8
10/06/2022,10:48:34,WBTC/USD,20032.36
10/06/2022,10:48:36,WBTC/USD,20037.0
10/06/2022,10:48:37,WBTC/USD,20035.08
10/06/2022,10:48:38,WBTC/USD,20034.57
10/06/2022,10:48:39,WBTC/USD,20035.69
10/06/2022,10:48:40,WBTC/USD,20036.41
10/06/2022,10:48:41,WBTC/USD,20035.84
10/06/2022,10:48:42,WBTC/USD,20035.71
10/06/2022,10:48:43,WBTC/USD,20035.71
10/06/2022,10:48:44,WBTC/USD,20033.57
10/06/2022,10:48:45,WBTC/USD,20031.97
10/06/2022,10:48:46,WBTC/USD,20032.25
10/06/2022,10:48:47,WBTC/USD,20032.38
10/06/2022,10:48:48,WBTC/USD,20032.46
10/06/2022,10:48:49,WBTC/USD,20037.0
10/06/2022,10:48:51,WBTC/USD,20037.0
10/06/2022,10:48:52,WBTC/USD,20037.0
10/06/2022,10:48:53,WBTC/USD,20037.0
10/06/2022,10:48:54,WBTC/USD,20037.0
10/06/2022,10:48:55,WBTC/USD,20037.0
10/06/2022,10:48:56,WBTC/USD,20037.0
10/06/2022,10:48:57,WBTC/USD,20037.0
10/06/2022,10:48:58,WBTC/USD,20037.0
10/06/2022,10:48:59,WBTC/USD,20037.0
10/06/2022,10:49:01,WBTC/USD,20037.0
10/06/2022,10:49:02,WBTC/USD,20037.0
10/06/2022,10:49:03,WBTC/USD,20037.0
10/06/2022,10:49:04,WBTC/USD,20037.0
10/06/2022,10:49:05,WBTC/USD,20037.0
10/06/2022,10:49:07,WBTC/USD,20037.0
10/06/2022,10:49:08,WBTC/USD,20037.0
10/06/2022,10:49:09,WBTC/USD,20037.0
10/06/2022,10:49:10,WBTC/USD,20037.0
10/06/2022,10:49:11,WBTC/USD,20037.0
10/06/2022,10:49:12,WBTC/USD,20037.0
10/06/2022,10:49:13,WBTC/USD,20038.0
10/06/2022,10:49:14,WBTC/USD,20038.0
10/06/2022,10:49:15,WBTC/USD,20038.0
10/06/2022,10:49:16,WBTC/USD,20033.0
10/06/2022,10:49:17,WBTC/USD,20033.0
10/06/2022,10:49:18,WBTC/USD,20038.0
10/06/2022,10:49:19,WBTC/USD,20038.0
10/06/2022,10:49:20,WBTC/USD,20038.0
10/06/2022,10:49:21,WBTC/USD,20038.0
10/06/2022,10:49:22,WBTC/USD,20038.0
10/06/2022,10:49:23,WBTC/USD,20038.0
10/06/2022,10:49:24,WBTC/USD,20032.76624116
10/06/2022,10:49:25,WBTC/USD,20032.76624116
10/06/2022,10:49:26,WBTC/USD,20032.76624116
10/06/2022,10:49:26,WBTC/USD,20032.76624116
10/06/2022,10:49:27,WBTC/USD,20032.76624116
10/06/2022,10:49:28,WBTC/USD,20032.76624116
10/06/2022,10:49:30,WBTC/USD,20032.76624116
10/06/2022,10:49:31,WBTC/USD,20032.76624116
10/06/2022,10:49:32,WBTC/USD,20032.76624116
10/06/2022,10:49:33,WBTC/USD,20032.76624116
10/06/2022,10:49:34,WBTC/USD,20032.0
10/06/2022,10:49:38,WBTC/USD,20032.0
10/06/2022,10:49:40,WBTC/USD,20032.0
10/06/2022,10:49:41,WBTC/USD,20032.0
10/06/2022,10:49:42,WBTC/USD,20032.0
10/06/2022,10:49:43,WBTC/USD,20032.0
10/06/2022,10:49:44,WBTC/USD,20032.0
10/06/2022,10:49:45,WBTC/USD,20032.0
10/06/2022,10:49:46,WBTC/USD,20032.0
10/06/2022,10:49:47,WBTC/USD,20032.0
10/06/2022,10:49:49,WBTC/USD,20032.0
10/06/2022,10:49:50,WBTC/USD,20032.0
10/06/2022,10:49:50,WBTC/USD,20032.0
10/06/2022,10:49:52,WBTC/USD,20031.0
10/06/2022,10:49:53,WBTC/USD,20032.0
10/06/2022,10:49:54,WBTC/USD,20032.0
10/06/2022,10:49:55,WBTC/USD,20032.0
10/06/2022,10:49:56,WBTC/USD,20032.0
10/06/2022,10:49:57,WBTC/USD,20032.0
10/06/2022,10:49:58,WBTC/USD,20032.0
10/06/2022,10:49:59,WBTC/USD,20032.0
10/06/2022,10:50:00,WBTC/USD,20031.0
10/06/2022,10:50:02,WBTC/USD,20032.0
10/06/2022,10:50:03,WBTC/USD,20030.0
10/06/2022,10:50:04,WBTC/USD,20032.0
10/06/2022,10:50:05,WBTC/USD,20032.0
10/06/2022,10:50:06,WBTC/USD,20032.0
10/06/2022,10:50:07,WBTC/USD,20027.0
10/06/2022,10:50:08,WBTC/USD,20027.0
10/06/2022,10:50:09,WBTC/USD,20027.0
10/06/2022,10:50:10,WBTC/USD,20027.0
10/06/2022,10:50:12,WBTC/USD,20027.0
10/06/2022,10:50:13,WBTC/USD,20027.0
10/06/2022,10:50:14,WBTC/USD,20027.0
10/06/2022,10:50:15,WBTC/USD,20027.0
10/06/2022,10:50:16,WBTC/USD,20027.0
10/06/2022,10:50:17,WBTC/USD,20027.0
10/06/2022,10:50:18,WBTC/USD,20027.0
10/06/2022,10:50:19,WBTC/USD,20029.0
10/06/2022,10:50:21,WBTC/USD,20029.0
10/06/2022,10:50:22,WBTC/USD,20029.0
10/06/2022,10:50:23,WBTC/USD,20029.0
10/06/2022,10:50:24,WBTC/USD,20029.0
10/06/2022,10:50:25,WBTC/USD,20029.0
10/06/2022,10:50:26,WBTC/USD,20029.0
10/06/2022,10:50:27,WBTC/USD,20026.0
10/06/2022,10:50:28,WBTC/USD,20029.0
10/06/2022,10:50:29,WBTC/USD,20024.0
10/06/2022,10:50:30,WBTC/USD,20029.0
10/06/2022,10:50:31,WBTC/USD,20029.0
10/06/2022,10:50:33,WBTC/USD,20029.0
10/06/2022,10:50:34,WBTC/USD,20029.0
10/06/2022,10:50:35,WBTC/USD,20029.0
10/06/2022,10:50:36,WBTC/USD,20029.0
10/06/2022,10:50:37,WBTC/USD,20029.0
10/06/2022,10:50:38,WBTC/USD,20029.0
10/06/2022,10:50:39,WBTC/USD,20029.0
10/06/2022,10:50:40,WBTC/USD,20025.17693792
10/06/2022,10:50:41,WBTC/USD,20025.17693792
10/06/2022,10:50:42,WBTC/USD,20024.0
10/06/2022,10:50:43,WBTC/USD,20024.0
10/06/2022,10:50:45,WBTC/USD,20024.0
10/06/2022,10:50:46,WBTC/USD,20024.0
10/06/2022,10:50:47,WBTC/USD,20024.0
10/06/2022,10:50:48,WBTC/USD,20024.0
10/06/2022,10:50:49,WBTC/USD,20024.0
10/06/2022,10:50:50,WBTC/USD,20024.0
10/06/2022,10:50:51,WBTC/USD,20024.0
10/06/2022,10:50:52,WBTC/USD,20024.0
10/06/2022,10:50:53,WBTC/USD,20024.0
10/06/2022,10:50:54,WBTC/USD,20024.0
10/06/2022,10:50:55,WBTC/USD,20024.0
10/06/2022,10:50:57,WBTC/USD,20024.0
10/06/2022,10:50:58,WBTC/USD,20024.0
10/06/2022,10:50:59,WBTC/USD,20024.0
10/06/2022,10:51:00,WBTC/USD,20025.0
10/06/2022,10:51:01,WBTC/USD,20025.0
10/06/2022,10:51:02,WBTC/USD,20019.0
10/06/2022,10:51:03,WBTC/USD,20022.0
10/06/2022,10:51:04,WBTC/USD,20022.0
10/06/2022,10:51:06,WBTC/USD,20022.0
10/06/2022,10:51:07,WBTC/USD,20022.0
10/06/2022,10:51:08,WBTC/USD,20022.0
10/06/2022,10:51:09,WBTC/USD,20022.0
10/06/2022,10:51:10,WBTC/USD,20022.0
10/06/2022,10:51:11,WBTC/USD,20022.0
10/06/2022,10:51:12,WBTC/USD,20022.0
10/06/2022,10:51:14,WBTC/USD,20022.0
10/06/2022,10:51:15,WBTC/USD,20022.0
10/06/2022,10:51:16,WBTC/USD,20019.0
10/06/2022,10:51:17,WBTC/USD,20019.0
10/06/2022,10:51:18,WBTC/USD,20019.0
10/06/2022,10:51:19,WBTC/USD,20019.0
10/06/2022,10:51:20,WBTC/USD,20020.0
10/06/2022,10:51:21,WBTC/USD,20019.0
10/06/2022,10:51:22,WBTC/USD,20019.0
10/06/2022,10:51:24,WBTC/USD,20019.0
10/06/2022,10:51:25,WBTC/USD,20020.0
10/06/2022,10:51:27,WBTC/USD,20020.0
10/06/2022,10:51:28,WBTC/USD,20020.0
10/06/2022,10:51:29,WBTC/USD,20020.0
10/06/2022,10:51:30,WBTC/USD,20020.0
10/06/2022,10:51:31,WBTC/USD,20020.0
10/06/2022,10:51:32,WBTC/USD,20020.0
10/06/2022,10:51:33,WBTC/USD,20020.0
10/06/2022,10:51:35,WBTC/USD,20020.0
10/06/2022,10:51:36,WBTC/USD,20020.0
10/06/2022,10:51:37,WBTC/USD,20020.0
10/06/2022,10:51:38,WBTC/USD,20020.0
10/06/2022,10:51:39,WBTC/USD,20020.0
10/06/2022,10:51:40,WBTC/USD,20020.0
10/06/2022,10:51:44,WBTC/USD,20020.0
10/06/2022,10:51:45,WBTC/USD,20020.0
10/06/2022,10:51:47,WBTC/USD,20020.0
10/06/2022,10:51:48,WBTC/USD,20019.0
10/06/2022,10:51:48,WBTC/USD,20019.0
10/06/2022,10:51:52,WBTC/USD,20019.0
10/06/2022,10:51:54,WBTC/USD,20019.0
10/06/2022,10:51:55,WBTC/USD,20019.0
10/06/2022,10:51:56,WBTC/USD,20019.0
10/06/2022,10:51:57,WBTC/USD,20019.0
10/06/2022,10:51:58,WBTC/USD,20019.0
10/06/2022,10:51:59,WBTC/USD,20019.0
10/06/2022,10:52:00,WBTC/USD,20019.0
10/06/2022,10:52:05,WBTC/USD,20020.0
10/06/2022,10:52:05,WBTC/USD,20020.0
10/06/2022,10:52:06,WBTC/USD,20020.0
10/06/2022,10:52:07,WBTC/USD,20020.0
10/06/2022,10:52:09,WBTC/USD,20020.0
10/06/2022,10:52:10,WBTC/USD,20020.0
10/06/2022,10:52:10,WBTC/USD,20020.0
10/06/2022,10:52:11,WBTC/USD,20020.0
10/06/2022,10:52:12,WBTC/USD,20020.0
10/06/2022,10:52:13,WBTC/USD,20020.0
10/06/2022,10:52:15,WBTC/USD,20020.0
10/06/2022,10:52:16,WBTC/USD,20020.0
10/06/2022,10:52:17,WBTC/USD,20020.0
10/06/2022,10:52:19,WBTC/USD,20020.0
10/06/2022,10:52:20,WBTC/USD,20019.0
10/06/2022,10:52:21,WBTC/USD,20019.0
10/06/2022,10:52:23,WBTC/USD,20019.0
10/06/2022,10:52:24,WBTC/USD,20020.82
10/06/2022,10:52:25,WBTC/USD,20019.0
10/06/2022,10:52:26,WBTC/USD,20019.0
10/06/2022,10:52:27,WBTC/USD,20019.0
10/06/2022,10:52:28,WBTC/USD,20019.38
10/06/2022,10:52:29,WBTC/USD,20019.53
